TimeCreated,EventID,MachineName,FilePath,ProcessName,RequestedSigningLevel,ValidatedSigningLevel,PolicyName,PolicyGUID,SHA1FlatHash,SHA256FlatHash,Publisher,Issuer,OriginalFilename,InternalName,SISigningScenario
10.04.2026 10:23:46,3076,pc-7,\Device\HarddiskVolume3\Users\user\AppData\Local\Programs\Opera\assistant\assistant_installer.exe,\Device\HarddiskVolume3\Users\user\AppData\Local\Programs\Opera\autoupdate\opera_autoupdate.exe,2,2,,{dc1a6eb5-1193-40a9-8afa-ae1a16634dac},C9A7F2C6F66ED0C28B5420659B72F43BCFE26D4A,72C2EC502C5732B7CC031E3DCE5AD967E2080924EC2FF64ED4DC0D15B1E8BA29,33CA7E7DD71D0199E2A179ADCA3B0F6D5F199D5A0E64D5DA66D3469559B31A2E,65B1D4076A89AE273F57E6EEEDECB3EAE129B4168F76FA7671914CDF461D542255C59D9B85B916AE0CA6FC0FCF7A8E64,,Opera,1
10.04.2026 10:22:26,3033,pc-7,,,,,,,,,3639CA585A00DF1F518C23DECDAB6FF84AEB0766BDCBF6A05594ABFA18304AFE,D9C7DB0B704F07089440C56E69A0F31D730EDF77CFBF7514630E8B5390A270FE,,,
10.04.2026 10:22:16,3033,pc-7,,,,,,,,,3639CA585A00DF1F518C23DECDAB6FF84AEB0766BDCBF6A05594ABFA18304AFE,D9C7DB0B704F07089440C56E69A0F31D730EDF77CFBF7514630E8B5390A270FE,,,
10.04.2026 10:22:13,3076,pc-7,\Device\HarddiskVolume3\Program Files (x86)\360\Total Security\i18n\ru\deepscan\DsRes.dll,\Device\HarddiskVolume3\Program Files (x86)\360\Total Security\safemon\QHActiveDefense.exe,2,2,,{dc1a6eb5-1193-40a9-8afa-ae1a16634dac},2F4E6EC36CE1A5A8571DCBFEF8244D76BBF212DC,2043E6DA1639C6D10E67D2748636BC622296C7158DA74AECEAB81C8CD2192BF1,51A57C46109666C21BB1995312FBBEE6C29061398237E1FB9F2840D6122AADAF,E767799478F64A34B3F53FF3BB9057FE1768F4AB178041B0DCC0FF1E210CBA65,DsRes.dll,DsRes,1
10.04.2026 10:22:13,3076,pc-7,\Device\HarddiskVolume3\Program Files (x86)\360\Total Security\deepscan\deepscan.dll,\Device\HarddiskVolume3\Program Files (x86)\360\Total Security\safemon\QHActiveDefense.exe,2,2,,{dc1a6eb5-1193-40a9-8afa-ae1a16634dac},80BE91DD89A41902F99B6FF56F3CB46A9FE6EBB9,CD8299D7AEC0A1F85FEAE83858A435E7AAE2ACE17E45BD21A9A0DE10781EB0C9,3639CA585A00DF1F518C23DECDAB6FF84AEB0766BDCBF6A05594ABFA18304AFE,D9C7DB0B704F07089440C56E69A0F31D730EDF77CFBF7514630E8B5390A270FE,deepscan.dll,deepscan,1
10.04.2026 10:20:48,3076,pc-7,\Device\HarddiskVolume3\Program Files (x86)\360\Total Security\360Base.dll,\Device\HarddiskVolume3\Program Files (x86)\360\Total Security\safemon\WscReg.exe,7,7,,{dc1a6eb5-1193-40a9-8afa-ae1a16634dac},E4BBBBA20D05515678922371EA787B39F064CD2C,58F13D919F44D194827B609B6B267246ABC47134BB202472C0DFE033B9D7ED73,5B66B69A9BF3B61334F13F225B78F6938B975C7031E0E16B7CD9E206C90C93A8,D9C7DB0B704F07089440C56E69A0F31D730EDF77CFBF7514630E8B5390A270FE,360Base.dll,360Base,1
10.04.2026 10:20:48,3076,pc-7,\Device\HarddiskVolume3\Program Files (x86)\360\Total Security\safemon\WscReg.exe,\Device\HarddiskVolume3\Program Files (x86)\360\Total Security\safemon\WscReg.exe,7,7,,{dc1a6eb5-1193-40a9-8afa-ae1a16634dac},210F608A7929BF4085815522FFE2695063125E69,A628B37DF526093026862A1180484BEECE436B5DFBA83648551FE57CE9A5DD75,51A57C46109666C21BB1995312FBBEE6C29061398237E1FB9F2840D6122AADAF,E767799478F64A34B3F53FF3BB9057FE1768F4AB178041B0DCC0FF1E210CBA65,WscReg.exe,WscReg.exe,1
10.04.2026 10:20:48,3076,pc-7,\Device\HarddiskVolume3\Program Files (x86)\360\Total Security\360Base.dll,\Device\HarddiskVolume3\Program Files (x86)\360\Total Security\safemon\WscReg.exe,7,7,,{dc1a6eb5-1193-40a9-8afa-ae1a16634dac},E4BBBBA20D05515678922371EA787B39F064CD2C,58F13D919F44D194827B609B6B267246ABC47134BB202472C0DFE033B9D7ED73,5B66B69A9BF3B61334F13F225B78F6938B975C7031E0E16B7CD9E206C90C93A8,D9C7DB0B704F07089440C56E69A0F31D730EDF77CFBF7514630E8B5390A270FE,360Base.dll,360Base,1
10.04.2026 10:20:48,3076,pc-7,\Device\HarddiskVolume3\Program Files (x86)\360\Total Security\safemon\WscReg.exe,\Device\HarddiskVolume3\Windows\System32\services.exe,7,7,,{dc1a6eb5-1193-40a9-8afa-ae1a16634dac},210F608A7929BF4085815522FFE2695063125E69,A628B37DF526093026862A1180484BEECE436B5DFBA83648551FE57CE9A5DD75,51A57C46109666C21BB1995312FBBEE6C29061398237E1FB9F2840D6122AADAF,E767799478F64A34B3F53FF3BB9057FE1768F4AB178041B0DCC0FF1E210CBA65,WscReg.exe,WscReg.exe,1
10.04.2026 10:19:35,3076,pc-7,\Device\HarddiskVolume3\Program Files (x86)\360\Total Security\deepscan\qex\PHPEX.dll,\Device\HarddiskVolume3\Program Files (x86)\360\Total Security\safemon\QHActiveDefense.exe,2,2,,{dc1a6eb5-1193-40a9-8afa-ae1a16634dac},61009865C4D5DDF242546A1FF9673ABA4C59D48B,61193CEC93CEF96053B53977B45825D7DAEBB21D84BF1A327D3A5628D1D94419,5B66B69A9BF3B61334F13F225B78F6938B975C7031E0E16B7CD9E206C90C93A8,D9C7DB0B704F07089440C56E69A0F31D730EDF77CFBF7514630E8B5390A270FE,PHPEX.dll,PHPEX.dll,1
10.04.2026 10:19:34,3076,pc-7,\Device\HarddiskVolume3\Users\user\AppData\Local\Roblox\Versions\version-468628c5c08447ae\RobloxCrashHandler.exe,\Device\HarddiskVolume3\Users\user\AppData\Local\Roblox\Versions\version-468628c5c08447ae\RobloxStudioBeta.exe,2,2,,{dc1a6eb5-1193-40a9-8afa-ae1a16634dac},50B5D2F392886AB402AD5F011395F03390394AC6,9654F868CF57BB6445F025932B25DB5F8B712DB0FC6873BFDD555D0BC1AF60F7,515B69E33A62AFDAFEB306DCBE01D0BEFCF13EA61FDF8C9B003871BC13BB0BAA,65B1D4076A89AE273F57E6EEEDECB3EAE129B4168F76FA7671914CDF461D542255C59D9B85B916AE0CA6FC0FCF7A8E64,,,1
10.04.2026 10:19:33,3076,pc-7,\Device\HarddiskVolume3\Users\user\AppData\Local\Roblox\Versions\version-468628c5c08447ae\Plugins\Qt5\imageformats\qjpeg.dll,\Device\HarddiskVolume3\Users\user\AppData\Local\Roblox\Versions\version-468628c5c08447ae\RobloxStudioBeta.exe,2,2,,{dc1a6eb5-1193-40a9-8afa-ae1a16634dac},E1EC20F7E3575D9595D38CA2AD8B5C521C7ECCB4,582054E0A0D49C5E5EB60E09200DC236AE69459FAB9894F39A7521786C2BE2BE,6AD44A75C26BA279F424EE3AD21957FC81DE92F9CC99EB2B4FA1D20803B7F3A712730AC35DA93B64BC2D068671CAB4E5,0EEB0F83C55CCAAF275CEC9CAAED00280B6DD9BD8E37BD8A191A5CF77A0E2D1298EDB019E2A1E67E3F7BD4B1C7616DC0,qjpeg.dll,,1
10.04.2026 10:19:33,3076,pc-7,\Device\HarddiskVolume3\Users\user\AppData\Local\Roblox\Versions\version-468628c5c08447ae\Plugins\Qt5\imageformats\qgif.dll,\Device\HarddiskVolume3\Users\user\AppData\Local\Roblox\Versions\version-468628c5c08447ae\RobloxStudioBeta.exe,2,2,,{dc1a6eb5-1193-40a9-8afa-ae1a16634dac},D0A4E0DC7E4C61BEBBD91579BF15D260C1FC7230,50D4BAA1DB453301C19C091995FC7010206D7C97E59B21431BAA5EF46A980219,6AD44A75C26BA279F424EE3AD21957FC81DE92F9CC99EB2B4FA1D20803B7F3A712730AC35DA93B64BC2D068671CAB4E5,0EEB0F83C55CCAAF275CEC9CAAED00280B6DD9BD8E37BD8A191A5CF77A0E2D1298EDB019E2A1E67E3F7BD4B1C7616DC0,qgif.dll,,1
